"Step","episodes_avail: 32 - normalized_score","episodes_avail: 32 - normalized_score__MIN","episodes_avail: 32 - normalized_score__MAX","episodes_avail: 64 - normalized_score","episodes_avail: 64 - normalized_score__MIN","episodes_avail: 64 - normalized_score__MAX","episodes_avail: 128 - normalized_score","episodes_avail: 128 - normalized_score__MIN","episodes_avail: 128 - normalized_score__MAX","episodes_avail: 256 - normalized_score","episodes_avail: 256 - normalized_score__MIN","episodes_avail: 256 - normalized_score__MAX","episodes_avail: 512 - normalized_score","episodes_avail: 512 - normalized_score__MIN","episodes_avail: 512 - normalized_score__MAX","episodes_avail: 1024 - normalized_score","episodes_avail: 1024 - normalized_score__MIN","episodes_avail: 1024 - normalized_score__MAX","episodes_avail: 2048 - normalized_score","episodes_avail: 2048 - normalized_score__MIN","episodes_avail: 2048 - normalized_score__MAX","episodes_avail: 4096 - normalized_score","episodes_avail: 4096 - normalized_score__MIN","episodes_avail: 4096 - normalized_score__MAX","episodes_avail: 8192 - normalized_score","episodes_avail: 8192 - normalized_score__MIN","episodes_avail: 8192 - normalized_score__MAX","episodes_avail: 16384 - normalized_score","episodes_avail: 16384 - normalized_score__MIN","episodes_avail: 16384 - normalized_score__MAX","episodes_avail: 32768 - normalized_score","episodes_avail: 32768 - normalized_score__MIN","episodes_avail: 32768 - normalized_score__MAX","episodes_avail: 65536 - normalized_score","episodes_avail: 65536 - normalized_score__MIN","episodes_avail: 65536 - normalized_score__MAX","episodes_avail: 131072 - normalized_score","episodes_avail: 131072 - normalized_score__MIN","episodes_avail: 131072 - normalized_score__MAX"
"17500","27.692551026514828","24.54508571721499","30.68834737809888","21.884672611181472","20.57121960614583","22.827895247138883","22.72167595548725","21.73731870045503","23.555459082359377","28.600724292213272","27.01506836265959","29.966891433665214","29.08919351562437","27.700056001544947","29.79292945579699","30.778256606740932","30.04224267040004","31.480689971231723","38.753624726260114","36.193856896621384","40.468802791075206","49.46197260047703","45.9273715871957","51.706860823259824","64.18852237094796","62.754338956105414","67.47721214295294","70.88144649299906","70.28853622067189","71.48572564791037","72.01630377855884","70.20430548948579","73.10706964041162","70.83493093872852","69.94410076824461","72.10890552064065","71.43559033771118","70.19856463339728","72.1365692941836"
"18000","25.77755417332032","24.143909484211175","28.14492012754971","21.42842011443743","19.63798248206394","22.548484180031895","23.450746972959934","20.37234690216621","26.964004237433787","29.034119085974993","25.64029792206826","31.49674044341026","28.15178391300497","26.711793836251335","30.017791591433117","29.373025037077547","27.001620481067757","33.48413690636238","35.70363267075737","32.95831261101066","37.37410778911185","51.089400382451814","48.55598830314258","53.542186829543915","62.28136190615217","59.860436106856774","64.3497669590684","71.95673854092757","71.30870088440511","72.66719510674831","72.40322972138318","70.8791972581063","73.91981532236571","72.44431964369767","71.79149634705232","72.84065233393515","72.35470517694579","71.36442180155049","73.33764911004424"
"18500","26.631056439888198","22.962165751627687","32.25700674672506","24.21187126766363","20.07932712459683","29.25078710823184","22.900843203491295","17.87408441786172","27.767069294851204","28.829669771705532","22.36355646901497","33.39726650552404","27.787994135995238","25.064059368018025","30.01565273503936","32.20325680866659","30.104660711779434","34.46239889903687","36.76296199499015","33.34156901583523","39.48974359159559","48.691879650866895","46.840221131889834","50.63953980755005","64.97737907721805","62.952524274442936","67.53956813549819","71.08381592807356","68.83349748054731","72.08840473721885","71.41894361402777","70.4728346324998","72.38774841398833","71.71634949310484","69.47720212095597","73.69696197810164","72.93751466793175","71.74147192526618","74.96919425760501"
"19000","29.575336937945046","28.616655081130066","31.34378388213308","25.783527084854754","22.21282718038531","29.46339343877146","24.83034812198231","22.374784497396625","26.23859860564132","29.3632077932849","24.40247860008512","32.353994839515835","28.370595950643548","23.49098397369214","32.897636193353925","30.465192865012153","29.14874631707307","31.65681625209506","37.74434938476171","35.223290780131215","38.95872859437201","50.24118993716722","49.106764801587545","53.29891685270197","63.62012963894133","62.739156465732606","64.40447941854995","70.22267130395366","68.4113402541881","71.55784923789837","73.37598595080505","71.8076529802598","76.07051895886941","73.18937325513966","70.62400992154203","75.85703054698378","72.02161977958659","70.88819607737129","73.16501793812562"
"19500","26.51794366888068","25.727949010768057","27.44277366153226","23.205702582916484","20.916931935748607","24.64913300776504","21.63041312025186","18.907663084778996","24.36877825106665","29.537037433857368","26.920387131941176","31.853910134540264","27.02683769656663","22.71464515922834","32.694030992258135","29.826811188616198","27.317878170104738","31.1978632495747","36.19534922409337","34.67519546604513","37.371294714071325","48.26029123883486","46.1120326474894","50.38701912696568","62.8065422947259","60.0149731934272","65.57318967203274","70.64894358797073","69.17452517177117","72.84277398539997","70.48057451413442","69.83467621825224","71.09153011509767","72.57777653044221","71.80520589355885","73.49741404666445","73.38614506474211","73.18264447957257","73.61429620667754"
"20000","25.736257212802048","25.24208512774497","26.180603648012905","23.21654847727431","21.364042653962915","24.78584152890661","22.724098472540838","21.88217622004223","23.375591477098347","26.480491421771916","25.07095002811644","28.59220805200727","27.583762471644626","24.92511046176648","28.665016722875684","31.10494898575502","27.61088901526221","35.213346397747166","37.88134807864457","35.22923859301837","40.05265360554942","49.819666891253476","45.484774318057006","53.49568366418668","63.169783736345096","60.95388795478218","64.87524087825432","69.32856442432808","66.7224250239611","71.06958546339355","71.41131001740271","70.19394570583228","71.98735161337882","71.75646617679786","69.97318108399443","72.94431332563062","72.10529299624073","70.9728123623642","73.54914488952899"
"20500","27.02394718511726","19.18437288120275","32.74752514605499","21.87057989449621","19.304976741482967","24.82196057532475","23.153471990379188","21.796657343524892","24.652525106292952","29.467083936931825","27.17215007023343","32.08436216678599","28.753456054756303","26.486754049566702","31.397983108546534","31.568383248057124","29.154324126347653","33.72999124992562","35.54903636010331","33.82114531309081","37.82637739733165","48.641768673267684","43.75117021335508","51.91347677496567","61.863054014452054","59.25294110559304","65.09100128814212","70.6188286868458","68.07087600563976","71.8176363491627","72.5795776593539","70.96798997095087","74.18658097562323","72.48785995561472","70.98930223153287","74.72393759001689","71.94428783842307","70.67682644918418","72.638845063763"
"21000","25.16973338515265","20.526127032348096","27.818625011812614","22.804052603589987","20.874195650049792","26.11504914994119","22.79735143937797","20.633534865314545","24.350199322634143","28.56513968781939","27.014581504410984","29.719758864064726","27.54781022908978","24.461511604181165","30.613987394964997","28.494147711988226","25.447507311001992","30.879377134283732","34.71678190504003","33.42527317867238","37.741732601046216","48.77741649204685","44.15852807632971","52.12880356554136","62.98017665176194","61.98778810120044","64.65665335595406","69.51056040723539","68.07748575951675","70.28621151021672","73.26246072911675","71.10796053682964","74.62556803881493","72.70866179903598","70.7609157534358","74.5911305907893","72.95041688590602","72.0770317060762","73.45444067026492"
"21500","27.75244501415984","25.227256868837888","33.00259966306642","22.908664955130924","20.83326549798037","24.800597139900987","23.56332391518629","21.858757201352418","25.32809526066512","27.56187509233751","23.735102711385174","30.16747710286736","27.599264654731662","22.14477376601179","32.015094978260535","29.67753199307028","28.23484207697744","31.67134608326127","36.22106123554905","32.48072980827739","38.87942337911265","49.377526662312825","46.55761273426492","50.62602092492383","63.76630259173301","61.511829038757035","66.3441858356115","70.89106386660214","70.12593538238069","71.40890595454242","72.3858829770598","71.06056321117276","73.81713939890298","73.3917489250326","72.52059615915644","74.30463925282865","73.13145163949754","71.77857254411339","74.9635998882488"
"22000","27.435429363365653","24.718687762940863","28.951134005474117","22.91818661069918","18.91463644962772","26.041820537757012","25.000788140356406","22.985439708149705","27.532413217438794","26.540677950930444","25.813172923836365","27.517647279527186","26.862436187450847","22.39272265859224","32.438235349394276","31.057213725511048","28.561149314985208","34.58187486504825","36.89877306505578","35.2947874408648","39.852722429689194","47.35043165648382","46.18116073174159","49.04869782946278","60.68652290295012","58.34962267870834","62.352269621735466","69.2456265383251","67.45020063669098","70.2886115495694","72.21175167971583","70.91992698725814","73.84479028436107","73.36651918709552","70.49982159515088","74.84323964890523","71.48181066327156","70.36008976890533","72.56508740801954"
"22500","27.398410992340274","24.963986424153905","30.375964569205884","22.288886881234294","20.608316461067357","24.28964101517291","21.800340684157028","18.84959955002077","23.41028669630765","27.473726335090046","26.333216438002182","29.29658808657216","28.29838519525861","25.063106453438273","31.484224413210605","31.042493151215208","30.06624208226503","33.243160597237534","34.738869374482874","32.3976515980607","37.88564407037966","46.94130230070973","43.633142334307","51.00972515345109","61.213337879530556","59.90978112563564","62.44274255895772","69.00285932805889","66.89848245465826","71.84849368304404","71.65318281065274","69.26586885990281","73.32285803462628","73.1696827894507","72.13071323533786","75.12500333876177","73.38546034305288","69.98280337956348","75.27018342108826"
"23000","27.380367639432972","25.012017780421452","29.411114757798963","23.65893757765785","22.082308017984783","25.32549009682346","22.454780743751286","20.40059695543002","24.247373861943288","28.90570608759424","26.365037179080776","31.620283144513113","29.19091030658557","26.51774507446754","31.336414969135912","32.040968937134494","29.786885284005105","35.31353055790613","36.61001645594046","33.14473065047904","38.13911180885476","46.847926201319495","42.164388175322095","49.72644998325646","61.16882068686334","59.53362319558314","63.809839816119066","70.02649717260562","69.4925069153915","70.95330475076038","72.43034543951595","70.08884305533893","73.78678313084079","72.04084205051885","68.43066528645723","73.96439256243501","73.60281621744713","72.28320673898942","74.89701965024477"
"23500","24.593634674376897","23.017168977104234","26.71676033789093","23.08618239414292","20.638442495770843","26.04898579376817","24.087617155758227","22.49315874794371","25.670318607802884","28.34184916642704","24.34711332943009","31.169682382857424","28.776564389718516","28.289664233566963","29.63653764594455","29.605752072448745","25.24414550446744","32.68560651472018","33.47909413829886","30.271528678123072","36.32449535561581","47.30709007336047","45.82119992141246","49.05104808614375","63.37231267169378","62.77883518184437","64.12251828772817","71.2055518229675","69.2017385733787","72.7034689779647","72.59903159348082","70.06747658223995","74.31609301749654","73.22687153509138","71.42678730564676","76.94782124901029","73.1373962093389","71.94411987804988","73.75714827099169"
"24000","26.425902464145622","25.02904506659241","27.46305982930729","22.241509621719032","18.660264427863172","24.962519648135096","22.76114256284689","20.170895269315224","24.406656392686404","29.1405707730698","24.053519482719558","31.865626863503856","27.404666145497558","24.39899501523022","30.193430446200082","30.887275968005905","28.195128592917694","35.02008522764854","33.837919842049004","30.407213284582763","37.348800040495654","46.989012813331385","43.99634148048757","49.678309813674055","60.20018427696309","57.8665661831162","64.73949907098007","69.29004617623588","67.66008437433692","72.2855739791689","72.51724259016761","70.4502337284195","73.53855214655086","72.90497247273663","71.12378861048786","74.55110618680222","73.43262180120064","72.03598195189166","74.66529394526829"
"24500","25.684746320155867","19.996141860105208","28.437227631715984","22.410695189343606","19.890399943583787","23.959260019220178","22.766873348715066","21.768554722160964","24.11561894426191","29.27985913698821","25.991261245553893","31.234823634073987","26.763286104444973","23.54228188942366","27.896174532092527","30.024901794779232","26.516369727168808","32.87451414960234","35.831904809772","34.445734016373294","37.357504794132865","43.85709266791509","43.47879683006675","44.31034410027673","60.20852655041063","58.036919896416705","61.93004094883943","70.2320203533198","68.28239559791498","72.34936695279093","74.98545672684872","73.84356170968826","76.7827085529868","73.32955491459738","72.54892336938877","73.96640532420263","73.18842878366726","70.99861457153261","75.45352519879121"
"25000","27.298121308935265","24.344802648840652","32.56603097354464","20.783060960790753","19.669399416918314","21.392464142407245","21.56592016933383","19.11561932596836","24.238898702196416","27.74209363200461","25.466454013916895","30.364311077565436","25.669531308855685","23.67632718620173","27.13735863754789","29.121382173893934","24.848300624433044","34.62551329774639","34.178108976493164","32.51852257995311","36.005088742201075","45.9840373070282","42.77085221507949","49.021521100138884","60.39176693633408","58.005067840814796","63.377808116800004","70.13981190081267","68.9996497305042","71.47431097385488","72.08541214929114","71.19077995707197","73.86995273681522","71.19694391124533","70.2483888992053","71.60749304508397","73.57052853362573","71.86619369720415","74.36675236798827"
"25500","27.100738481444296","22.92667292411035","30.561705580907798","22.27457160037457","20.394416677662328","24.671826582439447","21.6257570754315","20.095584547845316","23.519191140972783","28.113832751264074","25.491864641904105","30.805174021085367","29.749988560910513","27.390167790676617","32.00868303218941","29.49210130626995","26.73258081916622","33.333126698043706","33.002823738300705","32.622321688426176","33.36649901378693","45.63659156227364","44.94912332451412","47.08392810924396","61.43078711071644","59.296347140865514","62.6402758170618","68.07301919364991","64.5116059210373","70.24497222605915","72.62885832142197","69.07656795415764","75.7853570764103","72.58113261946805","70.11454312644965","73.74828982374892","72.31985791459405","70.24825102867888","73.77030222166124"
"26000","28.37266263686755","26.249118188480736","29.91270392980006","20.59193221855845","18.627561751672854","22.686258317790724","21.305955125725163","15.455954881373168","23.94684749431952","28.444694192452552","21.331969684799507","34.47171860604416","28.7439567534941","26.117502935445703","31.062776172448093","27.384280318692802","24.052997100692373","29.331538887505243","32.87880530332617","29.913836696794","35.039362399298554","44.39563884772534","42.81799336662029","46.687282570383424","59.14567529738154","56.719189069150936","61.51243679839919","69.64537624276656","68.91148278116653","70.31594706122871","71.17466294145979","68.60841374673818","73.39257635153497","74.1739341971967","71.61980250328135","75.17921156252598","73.38511788361276","70.90327570686526","75.18387796532011"
"26500","26.44646285137126","21.993187419654912","28.475745014724897","21.512391273771012","18.86095735081356","24.60965818840727","22.310490729861783","21.155827880108337","23.751166166903623","30.935329589195838","29.785470913420887","32.171833735203364","25.632208053593263","23.531815635425062","28.05743969838193","27.38427994751691","25.17934100173006","30.002535665652186","33.045363705396","29.795609890386082","35.23621718562687","44.62410885316623","42.15255413212384","46.19728254884357","60.448733307838864","58.396179559600355","61.921945026580985","69.57303510048499","68.28947782683524","70.96931569690949","72.62431211935282","70.62099953894909","73.93345236817206","73.15877314107512","71.43841618928185","74.83171753695899","74.04592137132329","72.22721521724111","75.3160874946167"
"27000","26.253615856994983","22.828360423105238","29.111191813107506","22.832115254088066","20.612769362930862","25.870627163726933","22.71146581167883","19.8540547752634","25.287637198494778","25.54658998633262","24.531719178588006","26.482447975137674","28.016644372096472","26.349535063024927","30.47141067046865","30.21851902321689","28.442427868293613","32.516803234381726","34.56873154206597","31.715010031794417","36.467794145264726","44.59526153129384","41.310171370945554","48.26954206570745","58.51726865972115","56.151292606929445","60.547607565217035","69.34469928922019","67.73711713149483","70.63370272248332","73.3899406034842","72.73491223910176","74.2373373189248","74.89746871623288","74.16706161717028","75.60783259157449","73.01434214208376","71.97498293490004","74.71549721901116"
"27500","25.663675690458795","21.200996446559206","29.951248664599778","22.107802602320064","19.55263998821014","23.3509882615678","22.948838656046114","21.342775284387116","23.922591970288284","27.738690534175753","25.697614442088472","29.49340846601339","27.070704059902024","24.75848237861201","29.923226440292478","27.53267322435317","24.038781660355465","30.487432482850362","33.18870351837085","29.345352146638763","35.00552170589762","43.55934445996063","41.19302178310441","45.134274660705245","59.97401795551066","59.336351037616566","60.47943264085568","70.24927961435272","67.97441853889133","72.892921783723","73.72166624659405","72.19751369356345","76.36821647814546","73.06149095048289","71.26040640057367","76.68188501473958","74.48322177632055","72.75167813945166","76.16928834247626"
